# NodeID1	NodeID2	Image similarity weight
351	408	0.016214
351	409	0.056940
351	410	0.018339
351	411	0.023349
351	412	0.033456
351	413	0.029657
351	415	0.020415
351	418	0.016927
351	419	0.018764
351	422	0.042499
351	423	0.021398
351	429	0.031263
351	438	0.016349
351	440	0.023967
351	441	0.048002
351	443	0.022900
351	451	0.020415
351	452	0.029390
351	454	0.015530
351	456	0.023159
351	459	0.026234
351	467	0.076746
351	468	0.035026
351	470	0.022640
351	471	0.015933
351	472	0.019806
351	477	0.016195
351	494	0.043481
351	495	0.016229
351	497	0.018698
351	508	0.019552
351	509	0.019692
351	563	0.022409
351	570	0.028305
351	579	0.024023
351	599	0.027904
351	600	0.034967
351	611	0.016495
351	653	0.033899
351	658	0.020325
351	661	0.062005
351	662	0.017651
351	663	0.023145
351	664	0.021469
351	666	0.022924
351	668	0.029006
351	671	0.019660
351	673	0.031536
351	676	0.015798
351	677	0.073354
351	678	0.023482
351	679	0.033521
351	680	0.023561
351	681	0.020394
351	683	0.024877
351	687	0.031315
351	688	0.028562
351	689	0.028338
351	690	0.018463
351	692	0.023731
351	693	0.045813
351	696	0.015139
351	698	0.033686
351	701	0.074739
351	703	0.021430
351	705	0.032019
351	706	0.018062
351	710	0.031973
351	712	0.019393
351	713	0.025332
351	716	0.021096
351	720	0.023490
351	721	0.046041
351	722	0.081027
351	723	0.067907
351	729	0.026394
351	730	0.028115
351	731	0.046413
351	732	0.019600
351	736	0.019153
351	739	0.017501
351	742	0.053329
351	745	0.028535
351	746	0.015793
351	748	0.026606
351	749	0.030635
351	750	0.024406
351	751	0.019353
351	752	0.018217
351	753	0.079694
351	755	0.032698
351	756	0.058907
351	757	0.051774
351	764	0.021784
351	766	0.024257
351	767	0.019153
351	769	0.026134
351	770	0.018707
351	772	0.029648
351	773	0.018167
351	778	0.030631
351	779	0.027775
351	780	0.019815
351	786	0.024944
351	787	0.024509
351	789	0.031031
351	793	0.037819
351	794	0.020936
351	796	0.036495
351	797	0.017081
351	801	0.026188
351	804	0.066804
351	806	0.020885
351	807	0.026037
351	808	0.025771
351	809	0.051360
351	810	0.025285
351	812	0.020952
351	815	0.019263
351	816	0.040215
351	817	0.020295
351	819	0.016618
351	821	0.015715
351	824	0.015775
351	827	0.028103
352	353	0.097366
352	354	0.111827
352	356	0.047765
352	357	0.055058
352	358	0.026938
352	359	0.131586
352	360	0.247147
352	361	0.048926
352	362	0.116709
352	363	0.217108
352	364	0.045915
352	365	0.051475
352	366	0.021111
352	367	0.119490
352	368	0.147021
352	369	0.254638
352	370	0.018410
352	371	0.160787
352	372	0.091483
352	373	0.105419
352	374	0.061665
352	375	0.105620
352	377	0.062979
352	378	0.049838
352	379	0.165232
352	380	0.061921
352	381	0.043637
352	383	0.174811
352	384	0.061194
352	385	0.081151
352	386	0.043412
352	387	0.123252
352	388	0.019923
352	389	0.253525
352	390	0.081784
352	391	0.018541
352	392	0.180029
352	393	0.147466
352	394	0.035797
352	395	0.050559
352	396	0.028097
352	397	0.026205
352	398	0.107662
352	399	0.130153
352	400	0.186455
352	401	0.096832
352	402	0.056203
352	403	0.067592
352	404	0.275951
352	406	0.042731
352	409	0.051197
352	410	0.061398
352	411	0.023405
352	412	0.092015
352	413	0.046540
352	415	0.016704
352	419	0.030884
352	421	0.016941
352	422	0.017439
352	424	0.020791
352	426	0.016669
352	429	0.019033
352	438	0.019058
352	440	0.032485
352	441	0.065508
352	442	0.020937
352	443	0.018404
352	450	0.016031
352	451	0.037300
352	452	0.029912
352	454	0.020800
352	456	0.029943
352	465	0.023325
352	467	0.060859
352	468	0.025353
352	469	0.021882
352	470	0.021050
352	472	0.037868
352	482	0.019192
352	494	0.041994
352	495	0.021650
352	497	0.034254
352	500	0.022893
352	508	0.022075
352	509	0.016487
352	512	0.025033
352	520	0.019142
352	521	0.031462
352	533	0.037314
352	534	0.015743
352	535	0.098270
352	536	0.023378
352	539	0.016743
352	540	0.022879
352	547	0.088483
352	553	0.063167
352	554	0.020236
352	557	0.018503
352	565	0.033637
352	566	0.022026
352	570	0.033969
352	572	0.025555
352	575	0.022191
352	576	0.025448
352	577	0.042414
352	578	0.023431
352	579	0.026352
352	585	0.029134
352	591	0.021675
352	596	0.021648
352	599	0.030026
352	600	0.067824
352	601	0.042943
352	611	0.028094
352	627	0.034605
352	633	0.017317
352	638	0.031190
352	650	0.018705
352	658	0.054189
352	659	0.015524
352	660	0.019006
352	661	0.123090
352	662	0.046810
352	663	0.038265
352	664	0.035217
352	666	0.040989
352	667	0.030348
352	668	0.043451
352	670	0.023291
352	671	0.068291
352	672	0.034621
352	673	0.043552
352	677	0.103868
352	678	0.018014
352	679	0.128811
352	680	0.042328
352	681	0.024004
352	683	0.023648
352	684	0.031553
352	685	0.021080
352	686	0.036241
352	687	0.111527
352	688	0.114078
352	689	0.094820
352	690	0.015302
352	691	0.030012
352	692	0.019540
352	693	0.090234
352	695	0.015611
352	698	0.028575
352	700	0.022585
352	701	0.015280
352	702	0.016116
352	703	0.018920
352	705	0.051110
352	706	0.027198
352	709	0.020678
352	710	0.052685
352	711	0.017512
352	715	0.015724
352	716	0.023469
352	718	0.016135
352	720	0.052312
352	721	0.062819
352	722	0.016762
352	723	0.024921
352	725	0.045789
352	726	0.037475
352	729	0.055322
352	730	0.026726
352	731	0.168091
352	733	0.097513
352	736	0.016830
352	740	0.017045
352	742	0.068384
352	743	0.017696
352	744	0.034379
352	745	0.033129
352	746	0.073455
352	748	0.022256
352	749	0.066387
352	750	0.080294
352	751	0.026349
352	752	0.072395
352	753	0.055847
352	754	0.019013
352	755	0.052811
352	756	0.072573
352	757	0.032979
352	758	0.017725
352	759	0.035042
352	760	0.034413
352	761	0.021933
352	762	0.127685
352	763	0.015139
352	764	0.036294
352	765	0.043631
352	766	0.024697
352	767	0.034649
352	768	0.048061
352	769	0.180619
352	771	0.112505
352	772	0.142201
352	773	0.016102
352	776	0.037681
352	777	0.052201
352	778	0.104095
352	780	0.042576
352	781	0.023119
352	782	0.016276
352	784	0.020859
352	785	0.028019
352	786	0.085462
352	787	0.300548
352	788	0.037081
352	789	0.114368
352	790	0.032603
352	791	0.106384
352	792	0.019602
352	793	0.062288
352	794	0.062912
352	796	0.063828
352	797	0.039503
352	799	0.023896
352	800	0.057451
352	801	0.067162
352	802	0.052865
352	804	0.149012
352	805	0.018268
352	806	0.134821
352	807	0.157092
352	808	0.145377
352	809	0.084172
352	810	0.048474
352	811	0.097049
352	812	0.174935
352	813	0.030456
352	814	0.026065
352	815	0.016774
352	816	0.057586
352	817	0.064449
352	818	0.015747
352	819	0.053273
352	820	0.028230
352	821	0.050535
352	822	0.017144
352	823	0.026832
352	824	0.156476
352	825	0.021982
352	826	0.018383
352	827	0.058467
352	828	0.028399
352	829	0.039484
352	830	0.022085
352	831	0.041235
353	354	0.066742
353	355	0.027815
353	356	0.052258
353	357	0.023956
353	358	0.238327
353	360	0.345409
353	361	0.026423
353	362	0.029382
353	363	0.017491
353	364	0.074090
353	365	0.183492
353	366	0.358447
353	367	0.225549
353	368	0.066598
353	369	0.078939
353	370	0.078932
353	371	0.164284
353	372	0.016544
353	373	0.048115
353	374	0.095434
353	375	0.107000
353	377	0.023526
353	378	0.031199
353	380	0.037420
353	383	0.021178
353	385	0.027349
353	386	0.028772
353	387	0.128913
353	388	0.024078
353	389	0.104546
353	390	0.057976
353	391	0.031125
353	392	0.197578
353	393	0.130962
353	394	0.051272
353	395	0.056603
353	397	0.107568
353	398	0.080034
353	400	0.127786
353	401	0.077602
353	403	0.045090
353	404	0.020992
353	407	0.083588
353	409	0.042553
353	410	0.283546
353	411	0.052621
353	412	0.614670
353	413	0.454852
353	418	0.048071
353	424	0.019251
353	429	0.017696
353	430	0.022819
353	434	0.026505
353	442	0.023908
353	443	0.020322
353	452	0.061602
353	455	0.015323
353	456	0.039047
353	464	0.036432
353	465	0.021964
353	466	0.032095
353	467	0.019343
353	468	0.016804
353	469	0.017159
353	471	0.052612
353	472	0.018037
353	474	0.040835
353	497	0.043246
353	508	0.022450
353	512	0.039053
353	519	0.019361
353	533	0.019137
353	534	0.026188
353	535	0.036715
353	539	0.028782
353	540	0.026666
353	541	0.017939
353	542	0.017673
353	543	0.016678
353	545	0.028089
353	546	0.025365
353	547	0.030749
353	565	0.029618
353	566	0.036295
353	569	0.027256
353	570	0.031404
353	571	0.022544
353	576	0.064167
353	577	0.019535
353	579	0.046706
353	592	0.039216
353	596	0.029942
353	597	0.015484
353	599	0.029456
353	600	0.071120
353	601	0.040952
353	611	0.050102
353	627	0.030503
353	629	0.022131
353	633	0.036227
353	638	0.051195
353	639	0.020620
353	644	0.016514
353	649	0.016815
353	650	0.044037
353	655	0.016343
353	661	0.017344
353	666	0.016655
353	676	0.031514
353	677	0.031753
353	679	0.023422
353	686	0.024319
353	688	0.065324
353	692	0.020258
353	693	0.131397
353	695	0.060690
353	696	0.059381
353	699	0.022285
353	700	0.018771
353	702	0.031607
353	703	0.021061
353	705	0.024062
353	706	0.025349
353	708	0.017516
353	709	0.068408
353	710	0.021002
353	714	0.017569
353	716	0.028629
353	721	0.019638
353	722	0.024120
353	730	0.026172
353	731	0.040035
353	732	0.016048
353	733	0.016953
353	739	0.028292
353	740	0.030686
353	742	0.042541
353	745	0.024305
353	752	0.027091
353	753	0.016539
353	754	0.026126
353	762	0.016935
353	764	0.017663
353	766	0.045726
353	768	0.021014
353	770	0.016660
353	779	0.015988
353	781	0.017114
353	782	0.061619
353	786	0.030672
353	787	0.031933
353	788	0.026136
353	790	0.115480
353	791	0.024487
353	793	0.016258
353	794	0.050642
353	797	0.016894
353	800	0.015103
353	802	0.026987
353	803	0.035392
353	804	0.036968
353	805	0.032262
353	806	0.075391
353	807	0.024429
353	809	0.045552
353	811	0.024679
353	815	0.024062
353	818	0.029879
353	819	0.029560
353	820	0.019043
353	821	0.026142
353	822	0.029628
353	823	0.114309
353	824	0.085400
353	825	0.036576
353	827	0.026459
353	828	0.051984
353	829	0.060227
353	830	0.015575
354	356	0.086109
354	357	0.192872
354	358	0.061721
354	359	0.193171
354	360	0.049618
354	361	0.047890
354	362	0.052271
354	363	0.067644
354	364	0.185366
354	365	0.128562
354	366	0.075122
354	367	0.038812
354	368	0.050901
354	369	0.067798
354	370	0.156490
354	371	0.083189
354	372	0.063435
354	373	0.210231
354	374	0.201802
354	375	0.234343
354	378	0.058382
354	379	0.070624
354	380	0.025037
354	381	0.015525
354	383	0.046979
354	384	0.286629
354	385	0.063307
354	386	0.033197
354	387	0.154372
354	388	0.338353
354	389	0.055498
354	390	0.397308
354	391	0.085300
354	392	0.063106
354	393	0.164778
354	394	0.015593
354	395	0.301895
354	396	0.032496
354	397	0.015380
354	398	0.037747
354	399	0.066574
354	400	0.194237
354	401	0.073877
354	403	0.034655
354	406	0.050396
354	407	0.141076
354	409	0.102828
354	410	0.015902
354	411	0.035054
354	412	0.108822
354	413	0.050516
354	415	0.057166
354	418	0.028739
354	421	0.035781
354	422	0.048749
354	424	0.037788
354	426	0.015927
354	429	0.044011
354	432	0.018085
354	438	0.028655
354	440	0.063084
354	441	0.052967
354	442	0.021913
354	445	0.026097
354	447	0.031427
354	450	0.030837
354	451	0.062986
354	452	0.047105
354	454	0.018314
354	456	0.048371
354	458	0.017749
354	464	0.021098
354	465	0.047025
354	467	0.024215
354	468	0.016374
354	469	0.017593
354	471	0.028652
354	472	0.064895
354	494	0.030768
354	495	0.040430
354	496	0.043587
354	497	0.049532
354	508	0.084748
354	512	0.049057
354	518	0.031862
354	520	0.047458
354	525	0.016291
354	527	0.027036
354	533	0.040599
354	534	0.020535
354	535	0.051411
354	536	0.022004
354	539	0.016663
354	540	0.023295
354	541	0.033397
354	545	0.039626
354	547	0.040870
354	553	0.022048
354	560	0.015607
354	562	0.028479
354	565	0.033857
354	566	0.095762
354	568	0.027088
354	570	0.032878
354	571	0.030937
354	572	0.020774
354	576	0.038211
354	577	0.033054
354	578	0.017286
354	579	0.043073
354	591	0.036680
354	592	0.044881
354	596	0.037970
354	597	0.046596
354	599	0.071896
354	600	0.125800
354	601	0.086678
354	611	0.037779
354	617	0.031147
354	626	0.023465
354	627	0.035895
354	633	0.043191
354	638	0.071103
354	639	0.022728
354	644	0.015295
354	650	0.029346
354	651	0.017298
354	653	0.017648
354	655	0.025521
354	658	0.033389
354	661	0.198171
354	666	0.081337
354	668	0.081586
354	670	0.019463
354	671	0.026034
354	676	0.019253
354	677	0.082701
354	679	0.067962
354	680	0.024299
354	682	0.030299
354	683	0.033666
354	684	0.018547
354	685	0.041953
354	686	0.016450
354	687	0.020399
354	688	0.142605
354	689	0.022820
354	690	0.020598
354	693	0.051426
354	695	0.029036
354	696	0.033302
354	698	0.024247
354	703	0.024940
354	705	0.071746
354	706	0.052181
354	709	0.037672
354	713	0.015719
354	714	0.022682
354	716	0.117777
354	718	0.023653
354	720	0.026591
354	721	0.071797
354	722	0.032281
354	723	0.065077
354	726	0.036984
354	728	0.018294
354	730	0.016690
354	731	0.075510
354	732	0.017957
354	733	0.034659
354	734	0.015944
354	736	0.060767
354	739	0.016578
354	741	0.015726
354	742	0.083078
354	743	0.038733
354	744	0.019469
354	745	0.026858
354	746	0.040238
354	748	0.016066
354	749	0.019535
354	750	0.025750
354	751	0.055771
354	752	0.255852
354	753	0.035776
354	754	0.065500
354	755	0.020437
354	756	0.055658
354	757	0.015796
354	758	0.015926
354	760	0.030229
354	762	0.035680
354	763	0.033993
354	766	0.042615
354	767	0.023053
354	768	0.098322
354	769	0.055220
354	770	0.031034
354	771	0.072576
354	772	0.037455
354	773	0.048137
354	774	0.018715
354	776	0.031633
354	778	0.017295
354	779	0.016525
354	780	0.056090
354	781	0.054646
354	782	0.023215
354	783	0.019711
354	784	0.024882
354	785	0.025093
354	786	0.033591
354	787	0.067010
354	788	0.018462
354	790	0.041832
354	791	0.046644
354	792	0.028956
354	793	0.025876
354	794	0.053546
354	796	0.022067
354	797	0.155322
354	800	0.028958
354	801	0.040196
354	802	0.072690
354	803	0.066177
354	804	0.132712
354	805	0.038202
354	806	0.043307
354	807	0.039130
354	808	0.053265
354	809	0.053448
354	810	0.025085
354	811	0.093534
354	813	0.080005
354	814	0.021928
354	816	0.122387
354	818	0.060430
354	819	0.064745
354	820	0.022569
354	821	0.108336
354	822	0.078329
354	823	0.024196
354	824	0.213384
354	825	0.056313
354	826	0.054170
354	827	0.065878
354	828	0.047683
354	829	0.089394
354	830	0.021266
354	831	0.017603
355	357	0.022847
355	358	0.017651
355	360	0.063715
355	361	0.078970
355	364	0.026305
355	365	0.063505
355	366	0.072396
355	368	0.034236
355	369	0.037580
355	370	0.023907
355	373	0.018594
355	374	0.073388
355	375	0.045278
355	376	0.264606
355	380	0.032814
355	382	0.287833
355	385	0.018726
355	386	0.017046
355	387	0.019865
355	389	0.035786
355	390	0.021148
355	391	0.019570
355	392	0.046349
355	393	0.089512
355	395	0.018188
355	397	0.024745
355	398	0.020015
355	399	0.021394
355	401	0.026114
355	402	0.022474
355	403	0.037748
355	405	0.067872
355	407	0.026616
355	408	0.214843
355	409	0.030814
355	410	0.045091
355	412	0.057007
355	413	0.049904
355	421	0.033636
355	424	0.028111
355	430	0.044688
355	433	0.095296
355	442	0.021666
355	452	0.030999
355	453	0.023146
355	457	0.075368
355	464	0.019967
355	469	0.018622
355	471	0.015936
355	472	0.015314
355	474	0.134843
355	497	0.018611
355	498	0.032805
355	506	0.026965
355	507	0.053106
355	508	0.022142
355	510	0.015860
355	532	0.018343
355	544	0.017250
355	582	0.019481
355	601	0.023739
355	609	0.018297
355	611	0.016542
355	617	0.015170
355	621	0.015122
355	627	0.021967
355	633	0.033680
355	638	0.053752
355	639	0.034390
355	641	0.032382
355	644	0.245068
355	646	0.016516
355	650	0.027545
355	652	0.018303
355	658	0.031538
355	660	0.015846
355	663	0.016425
355	674	0.053334
355	675	0.064663
355	696	0.017808
355	702	0.056573
355	706	0.015409
355	714	0.034703
355	719	0.102225
355	726	0.018687
355	728	0.016084
355	738	0.176726
355	739	0.023461
355	741	0.024126
355	742	0.024241
355	755	0.017095
355	767	0.019900
355	783	0.093390
355	794	0.022238
355	795	0.062916
355	803	0.017380
355	805	0.019030
355	818	0.016767
355	819	0.025645
355	826	0.039966
355	829	0.047101
356	358	0.083329
356	359	0.039369
356	360	0.045281
356	361	0.015615
356	362	0.229608
356	363	0.051217
356	365	0.066761
356	366	0.028134
356	367	0.042549
356	368	0.015987
356	369	0.077459
356	370	0.181909
356	371	0.374208
356	372	0.115671
356	373	0.288201
356	375	0.291648
356	376	0.028553
356	377	0.097446
356	378	0.116797
356	379	0.205588
356	383	0.028369
356	384	0.161956
356	385	0.028469
356	386	0.057216
356	388	0.230001
356	389	0.025066
356	390	0.057681
356	391	0.019611
356	392	0.101446
356	393	0.064785
356	394	0.052314
356	395	0.115167
356	398	0.023225
356	400	0.150278
356	401	0.078905
356	403	0.099462
356	404	0.016081
356	407	0.233005
356	409	0.028945
356	410	0.015683
356	411	0.267846
356	412	0.034946
356	413	0.103481
356	418	0.018427
356	421	0.018886
356	422	0.036849
356	445	0.016152
356	450	0.019391
356	452	0.058314
356	467	0.058308
356	468	0.043071
356	470	0.023038
356	472	0.019859
356	494	0.029798
356	497	0.024965
356	547	0.018932
356	566	0.025320
356	570	0.041001
356	573	0.019243
356	579	0.022878
356	592	0.017046
356	600	0.028982
356	601	0.019307
356	611	0.031474
356	617	0.021764
356	632	0.034717
356	638	0.020497
356	653	0.098453
356	666	0.017940
356	670	0.064649
356	673	0.027979
356	676	0.016029
356	677	0.029608
356	687	0.015260
356	693	0.029773
356	696	0.021344
356	698	0.034672
356	699	0.016815
356	700	0.018210
356	701	0.064499
356	703	0.137403
356	705	0.023353
356	709	0.021950
356	712	0.071650
356	713	0.031747
356	716	0.030212
356	720	0.023656
356	721	0.038229
356	722	0.149373
356	723	0.041734
356	731	0.019363
356	742	0.053709
356	748	0.059483
356	750	0.037930
356	751	0.027655
356	753	0.146113
356	755	0.027719
356	757	0.016742
356	763	0.019006
356	766	0.015731
356	767	0.015214
356	770	0.028880
356	773	0.027401
356	776	0.021959
356	779	0.083573
356	781	0.017487
356	785	0.031507
356	786	0.026045
356	791	0.019718
356	793	0.047195
356	794	0.021427
356	796	0.016105
356	802	0.091436
356	804	0.026225
356	806	0.018974
356	809	0.056585
356	814	0.029751
356	815	0.016128
356	818	0.015094
356	822	0.042148
356	827	0.044528
356	829	0.022904
356	831	0.025637
357	358	0.024704
357	359	0.066303
357	360	0.039483
357	361	0.106351
357	362	0.022830
357	363	0.038401
357	364	0.279216
357	365	0.322514
357	366	0.190479
357	367	0.059082
357	368	0.040145
357	369	0.064325
357	370	0.160624
357	371	0.078025
357	372	0.065522
357	373	0.038585
357	374	0.130928
357	375	0.072108
357	377	0.015997
357	378	0.250757
357	379	0.079449
357	380	0.019931
357	381	0.161721
357	383	0.023922
357	384	0.080689
357	385	0.092298
357	386	0.099764
357	387	0.086125
357	388	0.043698
357	389	0.079955
357	390	0.041969
357	391	0.118880
357	392	0.047955
357	393	0.045955
357	394	0.066951
357	395	0.508708
357	396	0.172791
357	397	0.065962
357	398	0.059184
357	400	0.086347
357	401	0.328271
357	403	0.028138
357	404	0.017374
357	406	0.138091
357	407	0.078771
357	408	0.039492
357	409	0.050411
357	410	0.103642
357	411	0.033620
357	412	0.122809
357	413	0.043949
357	415	0.042956
357	418	0.034998
357	419	0.096416
357	421	0.036074
357	422	0.090820
357	424	0.024556
357	426	0.041797
357	429	0.029031
357	432	0.036341
357	438	0.038163
357	440	0.100896
357	441	0.040511
357	442	0.119102
357	443	0.028459
357	444	0.074215
357	445	0.048242
357	448	0.022275
357	450	0.102881
357	451	0.084819
357	452	0.088539
357	454	0.033112
357	456	0.033250
357	457	0.020152
357	458	0.110844
357	459	0.067004
357	464	0.053881
357	465	0.057738
357	467	0.036570
357	468	0.023982
357	469	0.019777
357	470	0.022290
357	471	0.048979
357	472	0.084072
357	474	0.015154
357	482	0.042701
357	484	0.019363
357	487	0.016858
357	494	0.103740
357	495	0.038249
357	496	0.036011
357	497	0.081988
357	500	0.069275
357	502	0.021503
357	508	0.118943
357	509	0.027654
357	512	0.047467
357	520	0.026434
357	527	0.027574
357	533	0.052413
357	534	0.114184
357	535	0.151856
357	539	0.022771
357	540	0.029858
357	541	0.076740
357	545	0.110578
357	547	0.071825
357	566	0.030898
357	568	0.028309
357	569	0.017647
357	570	0.048472
357	571	0.037593
357	572	0.018290
357	576	0.015058
357	577	0.146953
357	578	0.036790
357	579	0.104318
357	591	0.029708
357	592	0.084306
357	596	0.095304
357	597	0.089271
357	599	0.053283
357	600	0.135367
357	601	0.111103
357	611	0.023995
357	616	0.034513
357	617	0.036840
357	627	0.015791
357	632	0.020849
357	633	0.060000
357	638	0.046767
357	650	0.027516
357	653	0.022318
357	658	0.024574
357	661	0.224831
357	666	0.091332
357	668	0.065903
357	670	0.038241
357	677	0.038408
357	679	0.040126
357	680	0.064799
357	682	0.032093
357	683	0.036163
357	684	0.063588
357	685	0.069980
357	686	0.027889
357	688	0.104564
357	689	0.038163
357	690	0.023318
357	691	0.029696
357	693	0.059104
357	694	0.020238
357	695	0.103087
357	696	0.079600
357	697	0.055566
357	698	0.023735
357	700	0.029757
357	702	0.027657
357	703	0.015782
357	705	0.053163
357	706	0.208780
357	707	0.017846
357	709	0.152603
357	712	0.029951
357	713	0.033936
357	714	0.066379
357	715	0.023603
357	716	0.242056
357	718	0.190039
357	720	0.019745
357	721	0.054605
357	722	0.038054
357	723	0.209272
357	726	0.056185
357	728	0.018419
357	729	0.030869
357	731	0.047765
357	735	0.030954
357	736	0.135045
357	739	0.068533
357	740	0.045101
357	741	0.025497
357	742	0.084304
357	743	0.076794
357	745	0.039728
357	746	0.106631
357	749	0.020024
357	750	0.075503
357	751	0.181005
357	752	0.171693
357	753	0.044050
357	754	0.016051
357	755	0.030728
357	756	0.020490
357	758	0.192966
357	759	0.023536
357	760	0.160885
357	761	0.016669
357	763	0.066049
357	764	0.087001
357	765	0.222072
357	766	0.047538
357	767	0.226471
357	768	0.300167
357	769	0.113011
357	770	0.032136
357	772	0.048896
357	773	0.020700
357	774	0.050584
357	775	0.046826
357	776	0.059929
357	777	0.102602
357	778	0.060919
357	779	0.036483
357	780	0.153669
357	781	0.222193
357	782	0.126442
357	784	0.245417
357	785	0.080881
357	786	0.185873
357	787	0.074978
357	788	0.075399
357	790	0.144461
357	791	0.053347
357	792	0.067226
357	793	0.082955
357	794	0.065843
357	796	0.024844
357	797	0.199772
357	799	0.104778
357	800	0.042776
357	801	0.072976
357	802	0.026840
357	803	0.389571
357	804	0.239417
357	805	0.177966
357	806	0.063616
357	809	0.116703
357	810	0.041029
357	811	0.057679
357	813	0.291086
357	814	0.096230
357	815	0.020103
357	816	0.130351
357	817	0.043806
357	818	0.174102
357	819	0.062253
357	820	0.176913
357	821	0.301650
357	822	0.270116
357	823	0.105674
357	824	0.367548
357	825	0.277342
357	826	0.016054
357	827	0.163067
357	828	0.113979
357	829	0.232731
357	830	0.071761
357	831	0.024426
358	359	0.022968
358	360	0.064087
358	361	0.070902
358	362	0.066645
358	363	0.048072
358	364	0.140765
358	365	0.324502
358	366	0.192335
358	367	0.350906
358	368	0.053012
358	369	0.060475
358	370	0.046304
358	371	0.141626
358	372	0.094089
358	373	0.072750
358	374	0.072786
358	375	0.038958
358	377	0.116315
358	378	0.019531
358	380	0.038162
358	383	0.040942
358	384	0.059971
358	385	0.020313
358	386	0.110655
358	387	0.078825
358	388	0.072700
358	389	0.040306
358	390	0.110477
358	391	0.080667
358	392	0.057796
358	393	0.047053
358	394	0.043387
358	395	0.104931
358	397	0.024644
358	398	0.025419
358	399	0.030702
358	400	0.064229
358	401	0.030425
358	403	0.026082
358	404	0.055704
358	407	0.090198
358	408	0.021559
358	409	0.021684
358	410	0.048038
358	411	0.051278
358	412	0.220180
358	413	0.895535
358	418	0.034013
358	422	0.058781
358	423	0.016159
358	424	0.026014
358	429	0.027438
358	434	0.015504
358	438	0.019435
358	442	0.044541
358	445	0.027785
358	450	0.031911
358	452	0.030648
358	456	0.015110
358	464	0.022433
358	465	0.015746
358	467	0.029900
358	470	0.076829
358	471	0.032377
358	472	0.015716
358	473	0.023255
358	487	0.026889
358	496	0.016239
358	497	0.040799
358	508	0.016501
358	512	0.050192
358	520	0.025389
358	534	0.028561
358	535	0.039920
358	540	0.015722
358	545	0.034738
358	546	0.031706
358	547	0.049356
358	565	0.038089
358	566	0.033041
358	569	0.019499
358	570	0.026634
358	576	0.029991
358	579	0.031693
358	591	0.022051
358	592	0.025230
358	596	0.054939
358	597	0.038232
358	599	0.021612
358	600	0.038475
358	601	0.027583
358	603	0.025270
358	605	0.023464
358	611	0.030593
358	627	0.015852
358	633	0.021849
358	638	0.033333
358	649	0.020133
358	650	0.016400
358	653	0.022995
358	659	0.018152
358	661	0.022899
358	662	0.051398
358	666	0.047427
358	667	0.032488
358	668	0.042119
358	670	0.029627
358	671	0.030686
358	676	0.022665
358	677	0.025019
358	679	0.054975
358	680	0.031360
358	682	0.171793
358	685	0.026108
358	686	0.087675
358	688	0.060616
358	689	0.039010
358	690	0.036963
358	693	0.063561
358	695	0.019322
358	696	0.045966
358	699	0.015062
358	700	0.018811
358	702	0.023857
358	703	0.025784
358	705	0.065273
358	706	0.016746
358	709	0.093009
358	712	0.023203
358	713	0.058545
358	714	0.016858
358	715	0.034435
358	716	0.037934
358	718	0.020865
358	720	0.025189
358	721	0.069741
358	722	0.037109
358	723	0.027589
358	729	0.019933
358	731	0.073792
358	733	0.022468
358	734	0.021569
358	739	0.043763
358	742	0.052282
358	750	0.034094
358	751	0.019678
358	752	0.061504
358	754	0.044738
358	756	0.038805
358	757	0.017452
358	758	0.022975
358	765	0.031064
358	766	0.040161
358	767	0.017058
358	769	0.016212
358	772	0.028140
358	773	0.037591
358	778	0.015206
358	779	0.033987
358	782	0.051137
358	784	0.017201
358	785	0.037052
358	786	0.022283
358	787	0.024113
358	788	0.043791
358	790	0.074033
358	791	0.025523
358	792	0.037984
358	796	0.016790
358	797	0.049827
358	800	0.017160
358	802	0.055728
358	803	0.025694
358	804	0.043735
358	805	0.081119
358	806	0.156752
358	807	0.020726
358	809	0.023374
358	811	0.031215
358	813	0.017940
358	814	0.031561
358	815	0.019306
358	818	0.104693
358	819	0.021478
358	820	0.108154
358	821	0.018359
358	822	0.084652
358	823	0.149581
358	824	0.075180
358	825	0.109952
358	827	0.028264
358	828	0.057840
358	829	0.104711
358	830	0.020862
358	831	0.035975
359	360	0.029475
359	361	0.068709
359	362	0.067096
359	363	0.085879
359	364	0.027625
359	365	0.063775
359	367	0.059792
359	368	0.120675
359	369	0.066272
359	370	0.026950
359	371	0.065843
359	372	0.040229
359	373	0.208733
359	374	0.087551
359	375	0.073645
359	377	0.139579
359	378	0.053907
359	379	0.176038
359	380	0.087889
359	381	0.177118
359	383	0.107813
359	384	0.287777
359	385	0.041818
359	386	0.069450
359	387	0.021874
359	388	0.042812
359	389	0.185580
359	390	0.059875
359	391	0.066239
359	392	0.043039
359	393	0.032888
359	394	0.076985
359	395	0.098550
359	396	0.178570
359	397	0.025122
359	398	0.044076
359	399	0.311079
359	400	0.060686
359	401	0.090536
359	402	0.080662
359	403	0.104224
359	404	0.199667
359	405	0.024881
359	406	0.391166
359	407	0.029821
359	408	0.017107
359	409	0.087181
359	412	0.016530
359	413	0.042195
359	415	0.060418
359	417	0.015281
359	418	0.024882
359	422	0.078122
359	426	0.026531
359	429	0.092950
359	432	0.036711
359	437	0.020836
359	438	0.060300
359	440	0.143437
359	441	0.056815
359	442	0.068608
359	443	0.024476
359	450	0.043115
359	451	0.016243
359	452	0.041142
359	454	0.016725
